iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,umd_tree_cover_loss_from_fires__ha,国家,大洲
CMR,2018,120813.9643,75223420.93,200.9478584,喀麦隆,非洲
COD,2018,1373807.412,883517130.8,39523.71464,刚果民主共和国,非洲
COG,2018,62697.90587,38960883.8,3087.734467,刚果共和国,非洲
COL,2018,352434.0103,205255762,27199.54804,哥伦比亚,南美洲
COM,2018,218.1590353,110443.0478,5.039464205,科摩罗,非洲
CPV,2018,10.8567903,0,0,佛得角,非洲
CRI,2018,12337.85887,7068727.45,919.6683342,哥斯达黎加,北美洲
CUB,2018,14955.10307,7259171.524,5017.579562,古巴,北美洲
CUW,2018,0.752223887,271.3600665,0,库拉索,南美洲
CYM,2018,42.38853785,14386.15638,9.2127571,开曼群岛,北美州
CYP,2018,32.45037143,6834.805271,20.29343655,塞浦路斯,欧洲
CZE,2018,39206.38918,21677395.36,5.747227687,捷克共和国,欧洲
DEU,2018,52237.22546,30013752.99,92.19142875,德国,欧洲
DMA,2018,778.5652048,467939.7771,74.95884615,多米尼克,北美洲
DNK,2018,3161.625253,1140664.373,14.51824986,丹麦,欧洲
DOM,2018,13970.42863,6557795.539,782.703628,多米尼加共和国,北美洲
DZA,2018,5763.909736,1784479.863,2715.167375,阿尔及利亚,非洲
ECU,2018,38709.38273,26548967.93,3233.344819,厄瓜多尔,南美洲
EGY,2018,62.7381515,14538.29714,0.98989004,埃及,非洲
ESP,2018,119649.0023,52081575.27,19210.24305,西班牙,欧洲
EST,2018,40038.15893,12816559.98,125.5057119,爱沙尼亚,欧洲
ETH,2018,18894.24322,9360411.333,27.57491048,埃塞俄比亚,非洲
FIN,2018,269954.7992,61890841.72,447.3843664,芬兰,欧洲
FJI,2018,1366.935363,750139.3927,139.4786071,斐济,大洋洲
FRA,2018,69201.43579,35768539,2657.349593,法国,欧洲
GAB,2018,26788.05632,17233009.37,411.7701412,加蓬,非洲
GBR,2018,26251.4669,12124346.86,111.8795151,英国,欧洲
GEO,2018,300.04916,110485.1508,84.6601173,格鲁吉亚,亚洲
GGY,2018,0.100725244,39.4036059,0,根西岛,欧洲
GHA,2018,151445.5949,89850841.08,21.56625693,加纳,非洲
GIN,2018,182895.3566,81916303.43,209.9536601,几内亚,非洲
GLP,2018,100.8985828,46688.16077,5.105628812,瓜德罗普,北美洲
GMB,2018,6.145941941,1645.46575,0,冈比亚,非洲
GNB,2018,14394.17076,6134984.981,3.543331973,几内亚比绍,非洲
GNQ,2018,7823.437087,5103188.364,21.52978346,赤道几内亚,非洲
GRC,2018,7122.192618,1810582.357,2955.101237,希腊,欧洲
GRD,2018,109.8081576,65350.2463,2.182372349,格林纳达,北美洲
GTM,2018,71160.90214,35958268.57,7307.394949,危地马拉,北美洲
GUF,2018,3738.711204,2843436.892,370.9292337,法属圭亚那,南美洲
GUY,2018,11760.82238,7640845.504,1302.626296,圭亚那,南美洲
HKG,2018,156.1794881,56863.31528,47.38041206,中国香港,亚洲
HND,2018,76254.10504,39537053.24,8578.363457,洪都拉斯,北美洲
HRV,2018,8285.340238,4239302.529,397.624823,克罗地亚,欧洲
HTI,2018,4131.551805,1980255.312,259.5069123,海地,北美洲
HUN,2018,13798.78104,5654591.229,13.22589952,匈牙利,欧洲
IDN,2018,1218732.516,760465573,54520.62978,印度尼西亚,亚洲
IMN,2018,11.83651862,4402.173204,0.363225617,马恩岛,欧洲
IND,2018,132232.993,68457388.14,966.1183527,印度,亚洲
IRL,2018,8380.343071,4201508.773,65.99307501,爱尔兰,欧洲
IRN,2018,67.98958789,14059.7361,43.89426123,伊朗,亚洲
ISR,2018,39.65515358,11536.39854,6.397572593,以色列,亚洲
ITA,2018,38843.51052,14193155.4,4676.794358,意大利,欧洲
JAM,2018,2232.636115,1208388.614,106.0181294,牙买加,北美洲
JEY,2018,0.050615393,33.83247103,0,泽西岛,欧洲
JPN,2018,50506.94951,23886073.64,321.5011426,日本,亚洲
KAZ,2018,1138.887815,384748.6847,356.3227853,哈萨克斯坦,亚洲
KEN,2018,15908.41524,8218926.271,101.578242,肯尼亚,非洲
KGZ,2018,17.37103547,1389.151719,16.2779694,吉尔吉斯斯坦,亚洲
KHM,2018,113205.2283,64990072.69,596.7460703,柬埔寨,亚洲
KNA,2018,4.854615695,2616.330974,0.147174266,圣基茨和尼维斯,北美洲
KOR,2018,21850.01308,7703071.594,295.2251545,韩国,亚洲
LAO,2018,294666.2512,146827358.2,464.4645706,老挝,亚洲
LBN,2018,255.7411684,82832.58761,37.96685572,黎巴嫩,亚洲
LBR,2018,204932.5448,120226572,855.9949562,利比里亚,非洲
LBY,2018,2.922318866,683.7812005,0.843825432,利比亚,非洲
LCA,2018,33.7801534,19136.13798,2.765462193,圣卢西亚,北美洲
LIE,2018,6.535024898,3234.360608,0,列支敦士登,欧洲
LKA,2018,13160.93808,5090183.7,194.217407,斯里兰卡,亚洲
LSO,2018,7.72213771,2310.643681,0,莱索托,非洲
LTU,2018,19749.62219,7277698.969,38.0954832,立陶宛,欧洲
LUX,2018,457.7822997,277826.385,0.399338502,卢森堡,欧洲
LVA,2018,46923.47807,16660967.55,468.9426723,拉脱维亚,欧洲
MAC,2018,0.856829928,0,0,中国澳门,亚洲
MAR,2018,2078.081118,765086.3523,345.3944581,摩洛哥,非洲
MDA,2018,861.5862956,306345.364,8.894692724,摩尔多瓦,欧洲
MDG,2018,366619.9362,187724173.3,21259.74411,马达加斯加,非洲
MEX,2018,267150.7211,120265805.4,38291.25061,墨西哥,北美洲
MKD,2018,1542.931313,673750.3337,227.7535866,马其顿,欧洲
MLI,2018,298.7991858,99475.75638,0,马里,非洲
MMR,2018,278708.797,150360811.3,964.1490019,缅甸,亚洲
MNE,2018,1652.242791,736222.1222,320.8004137,黑山,欧洲
MNG,2018,9224.6366,1380346.647,7906.791625,蒙古,亚洲
MOZ,2018,172397.9818,62780797.14,1473.090703,莫桑比克,非洲
MRT,2018,0,287.5768787,0,毛里塔尼亚,非洲
MSR,2018,9.44280537,5189.352795,0.442632631,蒙塞拉特,北美洲
MTQ,2018,51.24024817,24077.85409,0.670667069,马提尼克,北美洲
MWI,2018,15487.12801,6370314.784,32.39797061,马拉维,非洲
MYS,2018,437984.518,223560087.1,6229.943055,马来西亚,亚洲
MYT,2018,72.5835049,39107.62553,1.351160678,马约特,非洲
NAM,2018,7.933151081,2266.181345,0,纳米比亚,非洲
NCL,2018,3069.441072,1550115.347,1933.455582,新喀里多尼亚,大洋洲
NGA,2018,119822.4568,69099611.74,121.1112554,尼日利亚,非洲
NIC,2018,71374.94319,41012015.98,4518.331638,尼加拉瓜,北美洲
NLD,2018,1271.228541,587838.6244,18.48761678,荷兰,欧洲
NOR,2018,59219.62514,16572559.76,479.3051593,挪威,欧洲
NPL,2018,1672.116611,902259.1355,107.5495003,尼泊尔,亚洲
NZL,2018,79228.40057,56074094.57,2087.408403,新西兰,大洋洲
PAK,2018,75.56168923,23787.83291,29.82709377,巴基斯坦,亚洲
PAN,2018,27960.87249,16188779.44,1993.812692,巴拿马,北美洲
PER,2018,211726.0289,134771027.1,13422.88339,秘鲁,南美洲
PHL,2018,70533.57132,40564651.58,1687.66192,菲律宾,亚洲
PLW,2018,3.891266192,2933.483178,0.45773253,帕劳,大洋洲
PNG,2018,117935.0274,92846756.22,3537.088679,巴布亚新几内亚,大洋洲
POL,2018,96845.84624,39885607.46,220.0104285,波兰,欧洲
PRI,2018,1227.879928,715189.8209,224.9019192,波多黎各,北美洲
PRK,2018,7691.718378,2323993.199,1171.844546,朝鲜,亚洲
PRT,2018,97436.8978,31634175.63,39354.08847,葡萄牙,欧洲
PRY,2018,258779.6618,64450030.97,3761.396452,巴拉圭,南美洲
PSE,2018,2.027687645,782.5113861,0.720916789,巴勒斯坦,亚洲
ROU,2018,18974.17755,10337117.4,58.45724025,罗马尼亚,欧洲
RUS,2018,5560430.925,1101520438,3589240.381,俄罗斯,欧洲
RWA,2018,4290.998467,3512078.344,8.996119146,卢旺达,非洲
SDN,2018,16.11576282,4696.06725,0,苏丹,非洲
SEN,2018,300.9440968,96109.77673,0.150379366,塞内加尔,非洲
SGP,2018,289.0268305,123040.2429,2.768752579,新加坡,亚洲
SLB,2018,17825.00856,14227075.47,609.7360736,所罗门群岛,大洋洲
SLE,2018,188217.4391,93163127.02,528.9749503,塞拉利昂,非洲
SLV,2018,2703.646446,1363934.432,239.0872556,萨尔瓦多,北美洲
SMR,2018,0.223145016,56.9543017,0,圣马力诺,欧洲
SOM,2018,43.96594224,9999.109465,1.284594368,索马里,非洲
SPM,2018,0.212278504,0,0,圣皮埃尔和密克隆,北美洲
SRB,2018,3966.438141,2082381.75,58.27132656,塞尔维亚,欧洲
SSD,2018,2640.938053,1099400.106,3.832480288,南苏丹,非洲
SUR,2018,19000.90115,15152779.37,2090.743827,苏里南,南美洲
SVK,2018,17698.55092,9965458.221,42.72326724,斯洛伐克,欧洲
SVN,2018,8236.427725,4894222.426,13.52632281,斯洛文尼亚,欧洲
SWE,2018,290151.4135,79228762.99,3882.813432,瑞典,欧洲
SWZ,2018,1919.918787,1361000.671,23.7198198,斯威士兰,非洲
SYR,2018,903.4288939,255272.5567,291.0783222,叙利亚,亚洲
TCA,2018,36.12955169,9700.541564,8.583615163,特克斯和凯科斯群岛,北美洲
TCD,2018,6931.783337,2071881.773,3.959277062,乍得,非洲
TGO,2018,6783.649723,3706112.409,0.381205215,多哥,非洲
THA,2018,133532.581,85636608.07,113.6592252,泰国,亚洲
TJK,2018,0.180054465,26.12892951,0.180054465,塔吉克斯坦,亚洲
TLS,2018,1243.598911,625857.2913,45.45158092,东帝汶,亚洲
TTO,2018,947.239562,553551.7266,15.42443835,特立尼达和多巴哥,北美洲
TUN,2018,902.6703476,318139.2977,558.3679522,突尼斯,非洲
TUR,2018,35668.33084,12681781.41,1756.867305,土耳其,亚洲
TWN,2018,1901.450375,1094595.281,7.764224613,台湾,亚洲
TZA,2018,171708.2164,60179783.43,376.9783218,坦桑尼亚,非洲
UGA,2018,86229.84192,38618382.82,7.14315354,乌干达,非洲
UKR,2018,74423.4317,31348375.7,1942.816618,乌克兰,欧洲
URY,2018,19527.97031,19380157.37,447.4973497,乌拉圭,南美洲
USA,2018,2092359.472,946529557.4,545094.2874,美国,北美洲
UZB,2018,0.466104254,190.1860162,0,乌兹别克斯坦,亚洲
VCT,2018,17.01207724,11306.69255,0.749417315,圣文森特和格林纳丁斯,北美洲
VEN,2018,112107.3177,56248101.24,16934.021,委内瑞拉,南美洲
VGB,2018,6.212367641,2670.969874,1.608002234,英属维尔京群岛,北美州
VIR,2018,45.3920002,18801.04489,6.288923025,美属维尔京群岛,北美洲
VNM,2018,225154.8913,183685265,1565.432036,越南,亚洲
VUT,2018,1031.350335,733364.6331,58.18877874,瓦努阿图,大洋洲
XAD,2018,0.826368698,338.5298827,0,阿克罗提利与德凯利亚,欧洲
XCA,2018,0.436154591,0,0,,
XKO,2018,593.8940512,335387.2082,17.6668932,科索沃,欧洲
XNC,2018,17.554006,6026.350264,0,北塞浦路斯,欧洲
ZAF,2018,63666.7538,43776655.48,9109.285082,南非,非洲
ZMB,2018,143944.2281,52189257.67,387.1071696,赞比亚,非洲
ZWE,2018,6557.176513,3469138.432,30.42392564,津巴布韦,非洲
AFG,2019,17.11506676,3686.554557,11.58490777,阿富汗,亚洲
AGO,2019,175098.3702,62429965.02,749.5959913,安哥拉,非洲
ALA,2019,2361.289576,720130.3856,1.931752701,奥兰群岛,欧洲
ALB,2019,1074.144611,428070.7991,321.6245677,阿尔巴尼亚,欧洲
AND,2019,8.039982793,3397.294414,0,安道尔,欧洲
ARG,2019,145444.2708,41029721.23,8582.417393,阿根廷,南美洲
ARM,2019,0.706427594,240.8021244,0.119992879,亚美尼亚,亚洲
ATG,2019,23.41031011,7123.293397,6.552173266,安提瓜和巴布达,北美洲
AUS,2019,1661547.603,343697238.5,1526819.098,澳大利亚,大洋洲
AUT,2019,33642.4308,18581208.31,33.2818697,奥地利,欧洲
AZE,2019,11.94976343,3953.617971,1.8774009,阿塞拜疆,亚洲
BDI,2019,2386.329928,1270637.432,0,布隆迪,非洲
BEL,2019,5577.118213,3116499.267,46.10589411,比利时,欧洲
BEN,2019,774.9856745,338483.962,0.076479544,贝宁,非洲
BES,2019,1.542565227,579.406036,0,博内尔、圣尤斯特歇斯和萨巴,南美洲
BFA,2019,0,980.4741312,0,布基纳法索,非洲
BGD,2019,22078.75979,12024135.69,26.92801709,孟加拉国,亚洲
BGR,2019,4125.248048,1998252.839,39.97802418,保加利亚,欧洲
BHS,2019,1557.773563,563432.0935,504.0445751,巴哈马,北美洲
BIH,2019,1232.210397,710025.8312,54.07554297,波斯尼亚和黑塞哥维那,欧洲
BLR,2019,75048.52508,29047399.21,2339.100988,白俄罗斯,欧洲
BLZ,2019,18372.6361,8912407.51,4319.98582,伯利兹,北美洲
BOL,2019,852089.8685,347429456.1,499375.0506,玻利维亚,南美洲
BRA,2019,2696748.799,1610956855,448227.4079,巴西,南美洲
BRB,2019,53.66338849,22805.21437,0.07495095,巴巴多斯,北美洲
BRN,2019,1168.534273,649487.6338,168.1505102,文莱,亚洲
BTN,2019,819.5852354,427446.1648,64.92061673,不丹,亚洲
BWA,2019,0.072190667,17.66415061,0,博茨瓦纳,非洲
CAF,2019,49026.38682,23793464.11,1557.766709,中非共和国,非洲
CAN,2019,2175715.827,882285325.2,1247216.407,加拿大,北美洲
CHE,2019,3518.709266,1942071.752,17.01459238,瑞士,欧洲
CHL,2019,78735.4683,40850606.62,8096.557187,智利,南美洲
CHN,2019,496972.4354,230758984.2,33418.99113,中国,亚洲
CIV,2019,242171.2792,138646300.3,101.8598694,科特迪瓦,非洲
CMR,2019,121800.9687,73598926.05,358.4459926,喀麦隆,非洲
COD,2019,1220177.453,807643986.9,31411.21365,刚果民主共和国,非洲
COG,2019,73758.07856,45762674.22,2709.781747,刚果共和国,非洲
COL,2019,268409.8814,154413448.2,30602.93794,哥伦比亚,南美洲
COM,2019,280.497285,147144.9051,13.18636,科摩罗,非洲
CPV,2019,0.074335383,0,0,佛得角,非洲
CRI,2019,11485.67713,6650697.418,1253.100854,哥斯达黎加,北美洲
CUB,2019,7463.608391,3026850.944,492.8862443,古巴,北美洲
CUW,2019,2.181803208,732.2864358,0,库拉索,南美洲
CYM,2019,10.7603673,8738.822949,1.308834082,开曼群岛,北美州
CYP,2019,43.45628982,13138.21911,10.07214031,塞浦路斯,欧洲
CZE,2019,73295.19926,40239446.17,48.63542075,捷克共和国,欧洲
DEU,2019,108232.5108,62122468.99,848.8707152,德国,欧洲
DMA,2019,58.70914487,37480.04844,21.74578721,多米尼克,北美洲
DNK,2019,9180.333627,3348309.177,61.47053029,丹麦,欧洲
DOM,2019,14930.83819,7094587.504,1787.96256,多米尼加共和国,北美洲
DZA,2019,6291.288202,1779280.895,3839.901581,阿尔及利亚,非洲
ECU,2019,35645.82687,24964583.83,2993.414044,厄瓜多尔,南美洲
EGY,2019,20.90405681,5475.005322,0.857819921,埃及,非洲
ESP,2019,71021.86483,32147401.36,7617.312559,西班牙,欧洲
EST,2019,45916.92433,14947143.39,124.897826,爱沙尼亚,欧洲
ETH,2019,25582.39839,13447285.08,30.07227436,埃塞俄比亚,非洲
FIN,2019,289910.399,66372182.46,659.5057097,芬兰,欧洲
FJI,2019,1455.840479,839359.295,23.40574604,斐济,大洋洲
FRA,2019,81304.16864,43615011.94,3297.768365,法国,欧洲
GAB,2019,28561.01882,18684439.1,673.1469056,加蓬,非洲
GBR,2019,28376.64374,13309290.67,215.8235905,英国,欧洲
GEO,2019,166.186344,81027.37089,1.764258214,格鲁吉亚,亚洲
GGY,2019,0.150410563,55.6586319,0,根西岛,欧洲
GHA,2019,88256.57866,53871287.03,13.68503664,加纳,非洲
GIN,2019,193690.009,87003586.58,238.9906901,几内亚,非洲
GLP,2019,70.26019323,30217.19855,5.84245826,瓜德罗普,北美洲
GMB,2019,20.08557126,6233.806479,0,冈比亚,非洲
GNB,2019,15622.80369,6793619.521,12.06752777,几内亚比绍,非洲
GNQ,2019,9526.171885,6374109.511,10.45821221,赤道几内亚,非洲
GRC,2019,7604.301812,2034115.802,3282.185448,希腊,欧洲
GRD,2019,21.06297714,11122.12569,1.353389832,格林纳达,北美洲
GTM,2019,90198.05534,46608686.66,21909.93829,危地马拉,北美洲
GUF,2019,3297.925826,2562703.213,338.3373502,法属圭亚那,南美洲
GUY,2019,22324.42422,14257426.49,7112.29451,圭亚那,南美洲
HKG,2019,24.57831574,6616.775745,1.139640253,中国香港,亚洲
HND,2019,81416.2314,41986580.63,12571.16339,洪都拉斯,北美洲
HRV,2019,5977.626809,3087155.766,52.54486197,克罗地亚,欧洲
HTI,2019,4395.440811,2007157.699,218.3337748,海地,北美洲
HUN,2019,14397.95479,5960726.798,6.617058915,匈牙利,欧洲
IDN,2019,1176884.144,736001170.8,92147.38726,印度尼西亚,亚洲
IMN,2019,19.70500851,7546.389558,2.272608032,马恩岛,欧洲
IND,2019,121154.4372,63735440.44,1003.191522,印度,亚洲
IRL,2019,10370.41353,5097100.178,36.64170759,爱尔兰,欧洲
IRN,2019,144.056465,32464.51228,89.40466743,伊朗,亚洲
IRQ,2019,0.062097214,23.57250646,0,伊拉克,亚洲
ISR,2019,54.3579229,16960.8637,0.459735518,以色列,亚洲
ITA,2019,59704.92033,25182707.53,1786.031211,意大利,欧洲
JAM,2019,2292.155806,1231391.656,98.85768371,牙买加,北美洲
JOR,2019,0.587364468,111.1704112,0.261115083,约旦,亚洲
JPN,2019,51380.58321,24772186.84,223.4493168,日本,亚洲
KAZ,2019,1281.725584,471168.5674,221.4928457,哈萨克斯坦,亚洲
KEN,2019,15950.24492,7269842.192,138.5850548,肯尼亚,非洲
KGZ,2019,15.72676643,2780.298164,15.21147054,吉尔吉斯斯坦,亚洲
KHM,2019,143306.852,81009017.15,834.8031203,柬埔寨,亚洲
KNA,2019,8.903363912,4532.436539,0.367726707,圣基茨和尼维斯,北美洲
KOR,2019,20731.59932,6937397.127,1289.245347,韩国,亚洲
LAO,2019,364709.5483,181923425.1,479.9247523,老挝,亚洲
LBN,2019,389.8077873,121604.1877,86.66475005,黎巴嫩,亚洲
LBR,2019,171765.1598,104179950.4,1116.369726,利比里亚,非洲
LBY,2019,2.144342642,425.2684356,1.039807047,利比亚,非洲
LCA,2019,21.89532865,12238.48841,0.74715781,圣卢西亚,北美洲
LIE,2019,11.54441022,6537.541749,0.052762957,列支敦士登,欧洲
LKA,2019,10306.91388,4090666.561,111.9374171,斯里兰卡,亚洲
LSO,2019,10.20990834,3376.647072,0,莱索托,非洲
LTU,2019,24565.24756,9075374.367,56.80018134,立陶宛,欧洲
LUX,2019,509.1976551,312107.3809,4.442310524,卢森堡,欧洲
LVA,2019,57402.97054,20558464.68,335.9383759,拉脱维亚,欧洲
MAC,2019,2.713134767,0,0,中国澳门,亚洲
MAF,2019,0.512603687,151.6381803,0,圣马丁岛,南美洲
MAR,2019,1250.017486,403459.0758,388.5509596,摩洛哥,非洲
MDA,2019,817.2113223,292043.6475,4.340221003,摩尔多瓦,欧洲
MDG,2019,254242.7373,126235127.9,23426.29394,马达加斯加,非洲
MEX,2019,327437.7833,154814608.7,77233.03863,墨西哥,北美洲
MKD,2019,1790.23903,847160.5491,114.7430658,马其顿,欧洲
MLI,2019,210.7572368,68223.84474,0,马里,非洲
MMR,2019,309418.1611,166613534.1,1315.270901,缅甸,亚洲
MNE,2019,647.0065666,367580.7259,38.00323407,黑山,欧洲
MNG,2019,2815.42297,871186.557,2171.031078,蒙古,亚洲
MOZ,2019,235658.0519,88426677.75,5874.344762,莫桑比克,非洲
MRT,2019,0,95.26597311,0,毛里塔尼亚,非洲
MSR,2019,4.646877653,2461.634638,0.368862958,蒙塞拉特,北美洲
MTQ,2019,60.54677783,27993.27357,1.639198865,马提尼克,北美洲
MWI,2019,12134.42215,5191419.057,16.5635479,马拉维,非洲
MYS,2019,395367.2182,197283942.4,6782.804044,马来西亚,亚洲
MYT,2019,34.90639032,17594.82759,0.525474551,马约特,非洲
NAM,2019,1.893531252,331.510225,0,纳米比亚,非洲
NCL,2019,811.9701678,400682.5501,389.39686,新喀里多尼亚,大洋洲
NGA,2019,86894.81904,48233772.26,132.8916417,尼日利亚,非洲
NIC,2019,77848.28348,44903159.95,5249.10937,尼加拉瓜,北美洲
NLD,2019,2481.328237,1187250.033,30.20917131,荷兰,欧洲
NOR,2019,64784.05595,18424853.04,903.1005658,挪威,欧洲
NPL,2019,2087.028996,1160100.945,64.41827615,尼泊尔,亚洲
NZL,2019,71430.70374,52090069.5,1824.920355,新西兰,大洋洲
PAK,2019,81.24308459,30894.93988,13.34093927,巴基斯坦,亚洲
PAN,2019,33993.58828,19704615.89,3372.17743,巴拿马,北美洲
PER,2019,231257.3813,149793884.2,18092.5382,秘鲁,南美洲
PHL,2019,64038.61496,36980867,1682.393566,菲律宾,亚洲
PLW,2019,8.698362266,6697.54869,0.686704466,帕劳,大洋洲
PNG,2019,95134.67482,73886705.9,2760.135354,巴布亚新几内亚,大洋洲
POL,2019,76720.94129,33015715.24,237.4379472,波兰,欧洲
PRI,2019,695.0211409,326116.3311,29.65737252,波多黎各,北美洲
PRK,2019,27492.24072,6600648.795,14098.08538,朝鲜,亚洲
PRT,2019,36885.7725,13464842.6,7879.065209,葡萄牙,欧洲
PRY,2019,314372.6881,97682933.95,121001.1326,巴拉圭,南美洲
PSE,2019,0.262468546,95.65179889,0,巴勒斯坦,亚洲
ROU,2019,12265.85886,6618107.423,19.35302289,罗马尼亚,欧洲
RUS,2019,3686557.041,590162327.5,2527823.728,俄罗斯,欧洲
RWA,2019,2515.986112,2176301.221,1.153267258,卢旺达,非洲
SDN,2019,56.39586824,17360.36703,0,苏丹,非洲
SEN,2019,277.6400026,78032.94117,0.075044923,塞内加尔,非洲
SGP,2019,287.8738498,138216.4388,11.99800362,新加坡,亚洲
SLB,2019,16550.44465,12968438.95,517.9873051,所罗门群岛,大洋洲
SLE,2019,175466.6883,89411077.42,481.8199593,塞拉利昂,非洲
SLV,2019,2249.009113,1114331.684,110.3514673,萨尔瓦多,北美洲
SMR,2019,0.501878942,141.4935106,0,圣马力诺,欧洲
SOM,2019,374.1389243,80838.53085,1.515428361,索马里,非洲
SPM,2019,0.318420188,0,0,圣皮埃尔和密克隆,北美洲
SRB,2019,3962.211903,2046669.059,41.93838055,塞尔维亚,欧洲
SSD,2019,3753.592094,1612135.386,15.80206891,南苏丹,非洲
SUR,2019,18454.18882,14376008.35,2794.471608,苏里南,南美洲
SVK,2019,10330.87194,6109307.16,7.738386921,斯洛伐克,欧洲
SVN,2019,3456.212072,2011339.435,7.078390979,斯洛文尼亚,欧洲
SWE,2019,332890.8872,92958266.45,4406.86964,瑞典,欧洲
SWZ,2019,4116.906026,2411624.145,363.4584021,斯威士兰,非洲
SYC,2019,0.835144715,773.1763414,0,塞舌尔,非洲
SYR,2019,1176.520275,314400.5469,509.7273504,叙利亚,亚洲
TCA,2019,17.24336371,5921.031378,2.861020806,特克斯和凯科斯群岛,北美洲
TCD,2019,5058.926739,1467366.136,2.743555525,乍得,非洲
TGO,2019,5230.015877,3051111.411,1.60051229,多哥,非洲
THA,2019,129794.0317,81411761.73,249.85009,泰国,亚洲
TJK,2019,0.059565944,24.44788437,0,塔吉克斯坦,亚洲
TLS,2019,1501.469835,756109.4441,60.03740411,东帝汶,亚洲
TTO,2019,658.3583421,393971.1891,36.4865849,特立尼达和多巴哥,北美洲
TUN,2019,572.7730101,165444.3024,214.8961106,突尼斯,非洲
TUR,2019,39117.93877,13649959.95,3832.768436,土耳其,亚洲
TWN,2019,1426.27424,837800.1278,7.571511908,台湾,亚洲
TZA,2019,142772.9925,51226240.39,252.4057256,坦桑尼亚,非洲
UGA,2019,63267.76411,29477447.89,2.768763869,乌干达,非洲
UKR,2019,45143.77582,19073428.74,3038.50039,乌克兰,欧洲
URY,2019,14519.35392,10327928.85,143.6877963,乌拉圭,南美洲
USA,2019,2109918.283,905516263,638551.173,美国,北美洲
UZB,2019,17.63890152,6191.534335,0.811902786,乌兹别克斯坦,亚洲
VCT,2019,11.61693049,7257.502188,0.524618914,圣文森特和格林纳丁斯,北美洲
VEN,2019,140807.2202,71911361.44,51920.58371,委内瑞拉,南美洲
VGB,2019,0.876992089,350.3594462,0.073087212,英属维尔京群岛,北美州
VIR,2019,19.58205995,7756.577329,0.585962852,美属维尔京群岛,北美洲
VNM,2019,216779.3961,168022644.4,2119.328937,越南,亚洲
VUT,2019,251.5703417,145252.981,54.55481474,瓦努阿图,大洋洲
XAD,2019,0.699312086,204.1693261,0,阿克罗提利与德凯利亚,欧洲
XKO,2019,697.3994543,390028.7778,19.19197069,科索沃,欧洲
XNC,2019,12.5637078,4361.292799,0,北塞浦路斯,欧洲
ZAF,2019,76139.76107,46532070.74,17684.12872,南非,非洲
ZMB,2019,124640.781,45591699.66,1913.434214,赞比亚,非洲
ZWE,2019,11553.32951,6234368.856,217.0925387,津巴布韦,非洲
AFG,2020,36.58230789,11386.84847,15.69776446,阿富汗,亚洲
AGO,2020,248028.4318,85475100.44,498.8304193,安哥拉,非洲
AIA,2020,0.146329856,47.48156422,0,安圭拉,北美洲
ALA,2020,673.4887731,206110.4393,1.774835166,奥兰群岛,欧洲
ALB,2020,1117.787389,438029.0088,457.1833837,阿尔巴尼亚,欧洲
AND,2020,27.49449199,14346.9693,0.171347543,安道尔,欧洲
ARG,2020,197379.0249,55279932.77,42736.99544,阿根廷,南美洲
ARM,2020,18.54296916,7548.354096,0.990458417,亚美尼亚,亚洲
ATG,2020,15.23599394,5485.29796,0.147246112,安提瓜和巴布达,北美洲
AUS,2020,2356516.288,587010120,1957826.814,澳大利亚,大洋洲
AUT,2020,25936.51507,14765711.63,123.372926,奥地利,欧洲
AZE,2020,22.77496149,7277.184003,1.874383138,阿塞拜疆,亚洲
BDI,2020,1856.851775,1096363.717,2.305390738,布隆迪,非洲
BEL,2020,5408.631203,3115871.932,21.85811616,比利时,欧洲
BEN,2020,1605.561421,812185.9952,0.152743581,贝宁,非洲
BES,2020,9.697954706,3478.664722,0.734686369,博内尔、圣尤斯特歇斯和萨巴,南美洲
BFA,2020,0,7392.245647,0,布基纳法索,非洲
BGD,2020,21475.16881,11764254.16,64.37091411,孟加拉国,亚洲
BGR,2020,4795.099953,2294194.072,156.1652582,保加利亚,欧洲
BHS,2020,2696.178497,1072482.11,986.2612192,巴哈马,北美洲
BIH,2020,1842.071175,946223.1637,443.3938268,波斯尼亚和黑塞哥维那,欧洲
BLR,2020,68932.12499,27646872.44,862.9330098,白俄罗斯,欧洲
BLZ,2020,26511.78449,13811765.99,14040.48232,伯利兹,北美洲
BOL,2020,429780.2985,208210733.9,170964.9622,玻利维亚,南美洲
BRA,2020,3291391.787,1903414740,964639.4361,巴西,南美洲
BRB,2020,22.10970874,7748.77214,0.149900628,巴巴多斯,北美洲
BRN,2020,1166.427569,665224.4302,197.1532668,文莱,亚洲
BTN,2020,1288.374488,682621.6119,54.11491833,不丹,亚洲
BWA,2020,1.815258092,439.7801267,0,博茨瓦纳,非洲
CAF,2020,55136.67812,28472928.46,2782.342941,中非共和国,非洲
CAN,2020,1195271.756,367517193.9,318476.465,加拿大,北美洲
CHE,2020,3927.891163,2426415.578,17.58125343,瑞士,欧洲
CHL,2020,70591.90966,34703729.86,16207.89905,智利,南美洲
CHN,2020,422214.3528,201592875.4,25822.54768,中国,亚洲
CIV,2020,248501.7226,147786106.4,599.0190116,科特迪瓦,非洲
CMR,2020,202795.6687,132811021.9,1588.673599,喀麦隆,非洲
COD,2020,1309975.508,859921497.5,46190.71409,刚果民主共和国,非洲
