iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,umd_tree_cover_loss_from_fires__ha,国家,大洲
RUS,2012,5391244.136,891360809.6,3990844.957,俄罗斯,欧洲
SDN,2012,13.20474979,4038.882909,0.0,苏丹,非洲
SEN,2012,84.50333118,27780.80079,0.296916553,塞内加尔,非洲
SLE,2012,16356.21566,7314041.147,129.5815937,塞拉利昂,非洲
SSD,2012,6707.216401,2112910.735,21.79587027,南苏丹,非洲
SUR,2012,19502.01938,14894553.96,1961.180642,苏里南,南美洲
SVK,2012,9169.581603,4590172.035,139.5166345,斯洛伐克,欧洲
SWE,2012,234882.5805,58374875.65,4395.413637,瑞典,欧洲
TCD,2012,2491.109581,690015.7689,0.609449497,乍得,非洲
TGO,2012,1746.867736,659795.9467,3.354722287,多哥,非洲
THA,2012,114508.1207,61289933.3,876.451529,泰国,亚洲
TUR,2012,28467.08505,7751963.107,4053.369571,土耳其,亚洲
TZA,2012,154433.3549,52252869.66,295.3529482,坦桑尼亚,非洲
UGA,2012,29141.30559,13679633.34,26.13238009,乌干达,非洲
UKR,2012,55521.11186,22286558.74,2270.555624,乌克兰,欧洲
URY,2012,31387.53032,17064301.2,968.3204284,乌拉圭,南美洲
USA,2012,1964094.349,797047093.2,338271.6436,美国,北美洲
VEN,2012,105963.3435,47075811.56,2488.655827,委内瑞拉,南美洲
VNM,2012,181241.5276,127336946.9,1987.952346,越南,亚洲
ZAF,2012,84896.58286,61511399.73,2485.492072,南非,非洲
ZMB,2012,129518.8767,51921186.29,258.0091251,赞比亚,非洲
ZWE,2012,13802.68934,6035101.784,130.1388092,津巴布韦,非洲
AGO,2013,168841.2542,56388842.22,1147.633815,安哥拉,非洲
ARG,2013,376776.5933,98187686.66,72815.57487,阿根廷,南美洲
AUS,2013,260094.1396,74483059.64,177481.2139,澳大利亚,大洋洲
AUT,2013,7645.341813,3837380.655,25.84871087,奥地利,欧洲
BEN,2013,1312.903123,499015.3857,0.990102871,贝宁,非洲
BFA,2013,0.226484287,7970.085889,0.0,布基纳法索,非洲
BGD,2013,6021.926532,3103891.431,4.268961654,孟加拉国,亚洲
BLR,2013,28084.69737,9995829.006,187.9029548,白俄罗斯,欧洲
BLZ,2013,16372.71043,7759190.246,1924.139561,伯利兹,北美洲
BOL,2013,179822.511,79926574.68,16502.55757,玻利维亚,南美洲
BRA,2013,1945506.253,996822803.2,161187.2193,巴西,南美洲
CAF,2013,44182.45789,18372365.76,454.5823314,中非共和国,非洲
CAN,2013,2807337.592,1037406277.0,1983320.468,加拿大,北美洲
CHL,2013,102242.7719,41400020.26,3507.531215,智利,南美洲
CHN,2013,441325.8717,206035134.4,12431.92238,中国,亚洲
CIV,2013,175758.6684,87026629.71,120.3959194,科特迪瓦,非洲
CMR,2013,84612.41503,49295823.49,102.4986853,喀麦隆,非洲
COD,2013,920604.2215,576554894.1,19414.6871,刚果民主共和国,非洲
COG,2013,54641.41571,31221412.27,2062.506327,刚果共和国,非洲
COL,2013,138898.116,78847152.27,5187.199152,哥伦比亚,南美洲
CRI,2013,7785.587052,4366427.085,309.408091,哥斯达黎加,北美洲
CUB,2013,6071.558631,2208303.82,480.203614,古巴,北美洲
CZE,2013,7658.876842,3632600.225,5.10321212,捷克共和国,欧洲
DEU,2013,15499.36852,7381540.741,141.7801652,德国,欧洲
DOM,2013,12703.0672,5235927.691,1995.859583,多米尼加共和国,北美洲
ECU,2013,48383.14823,29754000.96,1843.683912,厄瓜多尔,南美洲
ESP,2013,63955.87066,23893119.11,11435.99586,西班牙,欧洲
EST,2013,17088.50051,5008967.427,44.22746891,爱沙尼亚,欧洲
ETH,2013,30851.23115,14215354.27,34.53274083,埃塞俄比亚,非洲
FIN,2013,148660.8608,31981459.32,949.0876734,芬兰,欧洲
FRA,2013,30351.83693,14642772.38,329.2878852,法国,欧洲
GAB,2013,44448.92835,26770417.21,296.9192153,加蓬,非洲
GBR,2013,28596.14521,12108621.64,879.3277983,英国,欧洲
GHA,2013,81228.45883,42576776.95,49.80562247,加纳,非洲
GIN,2013,146183.8843,58517144.16,102.6697967,几内亚,非洲
GNB,2013,20704.22719,7748294.111,0.60299986,几内亚比绍,非洲
GRC,2013,5906.555994,1072990.134,3941.700391,希腊,欧洲
GTM,2013,55148.92227,26722915.2,3874.471045,危地马拉,北美洲
GUY,2013,7117.305616,4624543.089,911.3707113,圭亚那,南美洲
HND,2013,43631.84328,21304124.72,2192.557311,洪都拉斯,北美洲
HRV,2013,2997.752683,1363148.941,93.55292652,克罗地亚,欧洲
HUN,2013,8951.928668,3526380.798,35.99975763,匈牙利,欧洲
IDN,2013,1139298.669,857803257.7,50565.54841,印度尼西亚,亚洲
IND,2013,80865.7359,40324629.79,603.0375428,印度,亚洲
IRL,2013,4772.826758,2238259.04,97.49066409,爱尔兰,欧洲
ITA,2013,15524.72353,4748432.853,2419.10756,意大利,欧洲
JPN,2013,23234.07848,10386715.41,225.5815745,日本,亚洲
KEN,2013,13563.7662,6611255.822,49.51209368,肯尼亚,非洲
KHM,2013,190096.3984,124327619.8,344.5292423,柬埔寨,亚洲
KOR,2013,9469.912938,2921007.903,309.0235894,韩国,亚洲
LAO,2013,205606.5378,103619967.3,247.6058131,老挝,亚洲
LBR,2013,155535.7698,83520030.39,723.3988263,利比里亚,非洲
LKA,2013,7952.996078,2570897.464,97.74062964,斯里兰卡,亚洲
LTU,2013,13922.77664,4712706.946,38.02398628,立陶宛,欧洲
LVA,2013,27766.43898,9087878.862,93.68422701,拉脱维亚,欧洲
MDG,2013,299350.3244,151934725.2,14427.80845,马达加斯加,非洲
MEX,2013,219047.8266,89072224.91,29181.81259,墨西哥,北美洲
MLI,2013,409.7811716,138004.6165,0.0,马里,非洲
MMR,2013,248186.4487,135893335.3,1542.838111,缅甸,亚洲
MNG,2013,628.7988744,126033.0074,401.6900597,蒙古,亚洲
MOZ,2013,162655.5217,56482342.42,2494.530167,莫桑比克,非洲
MWI,2013,10562.32145,4458212.45,24.97238433,马拉维,非洲
MYS,2013,333221.1538,193348073.1,4455.773315,马来西亚,亚洲
NGA,2013,43434.8974,22165573.85,15.6749015,尼日利亚,非洲
NIC,2013,44038.0597,24169021.51,1454.488963,尼加拉瓜,北美洲
NOR,2013,33069.3826,8273739.037,827.8477825,挪威,欧洲
NPL,2013,835.4692511,432345.3685,21.65390091,尼泊尔,亚洲
NZL,2013,77541.50731,46140052.73,2570.749296,新西兰,大洋洲
PAN,2013,14041.08696,7977758.529,503.7476993,巴拿马,北美洲
PER,2013,209306.8716,134775713.7,6525.298857,秘鲁,南美洲
PHL,2013,58871.1404,34930614.16,1327.572206,菲律宾,亚洲
PNG,2013,56667.73029,43947742.02,1888.778949,巴布亚新几内亚,大洋洲
POL,2013,35014.59256,13100664.37,239.7230079,波兰,欧洲
PRK,2013,5030.982104,1468145.196,307.6603305,朝鲜,亚洲
PRT,2013,51884.19607,16038622.93,18889.18987,葡萄牙,欧洲
PRY,2013,318563.8864,79829777.31,19265.91349,巴拉圭,南美洲
ROU,2013,12946.15584,5910751.659,404.8682326,罗马尼亚,欧洲
RUS,2013,4965537.343,823628400.3,3928841.238,俄罗斯,欧洲
SDN,2013,9.403742597,2908.746378,0.0,苏丹,非洲
SEN,2013,374.7376723,175934.832,0.0,塞内加尔,非洲
SLE,2013,170277.6569,73559263.31,56.36775152,塞拉利昂,非洲
SSD,2013,4931.464914,1586667.521,11.08593918,南苏丹,非洲
SUR,2013,10203.27088,7591861.754,2103.310059,苏里南,南美洲
SVK,2013,5076.41744,2582044.574,6.479308698,斯洛伐克,欧洲
SWE,2013,197658.344,49440264.72,1082.061054,瑞典,欧洲
TCD,2013,2895.247093,860153.7758,0.760790976,乍得,非洲
TGO,2013,2952.616232,1309703.67,0.914762258,多哥,非洲
THA,2013,84754.41246,48720655.5,210.380044,泰国,亚洲
TUR,2013,22542.95767,6197445.559,3366.182595,土耳其,亚洲
TZA,2013,181510.4286,59728869.57,516.1459488,坦桑尼亚,非洲
UGA,2013,47750.03594,19852046.85,96.0861356,乌干达,非洲
UKR,2013,37711.82202,14918968.67,449.8234742,乌克兰,欧洲
URY,2013,19263.21439,13017735.1,547.8857892,乌拉圭,南美洲
USA,2013,1736445.498,687791106.0,388592.6874,美国,北美洲
VEN,2013,64519.97256,29080334.91,4027.527645,委内瑞拉,南美洲
VNM,2013,132423.2241,93410076.4,660.0168933,越南,亚洲
ZAF,2013,56368.9985,35670975.46,5653.900365,南非,非洲
ZMB,2013,84831.58231,30063784.45,1514.333459,赞比亚,非洲
ZWE,2013,9631.632143,4705874.36,181.8713905,津巴布韦,非洲
AGO,2014,212662.0767,72321788.33,685.2804015,安哥拉,非洲
ARG,2014,241102.8077,62211893.92,20281.76143,阿根廷,南美洲
AUS,2014,281737.5241,82322326.57,181834.6184,澳大利亚,大洋洲
AUT,2014,9869.568611,4960239.498,45.02643138,奥地利,欧洲
BEN,2014,1358.271982,594996.9012,0.228976103,贝宁,非洲
BFA,2014,0.0,10097.48421,0.0,布基纳法索,非洲
BGD,2014,12060.76315,6248511.933,10.14523545,孟加拉国,亚洲
BLR,2014,33626.20475,12176919.3,179.5549897,白俄罗斯,欧洲
BLZ,2014,16464.7138,7610331.293,1091.968623,伯利兹,北美洲
BOL,2014,256901.3982,120646662.2,27903.16179,玻利维亚,南美洲
BRA,2014,2693134.295,1442015315.0,267246.3251,巴西,南美洲
CAF,2014,57852.20593,24226310.82,627.0777242,中非共和国,非洲
CAN,2014,2643608.541,1030474020.0,1759513.178,加拿大,北美洲
CHL,2014,119335.1253,54405470.97,14725.10618,智利,南美洲
CHN,2014,531643.2997,251136355.8,14319.72127,中国,亚洲
CIV,2014,346792.5692,178068505.9,147.6530598,科特迪瓦,非洲
CMR,2014,181851.0045,108433603.9,207.0505114,喀麦隆,非洲
COD,2014,1337961.085,814942892.4,13875.19608,刚果民主共和国,非洲
COG,2014,72891.1537,41744401.11,866.9942413,刚果共和国,非洲
COL,2014,202027.8897,113323636.4,9444.769928,哥伦比亚,南美洲
CRI,2014,10934.44721,6135995.005,429.9748568,哥斯达黎加,北美洲
CUB,2014,5861.468362,2119020.795,346.8645699,古巴,北美洲
CZE,2014,13939.61016,6802108.507,48.44138013,捷克共和国,欧洲
DEU,2014,21169.34321,10272302.91,100.2093928,德国,欧洲
DOM,2014,13678.14008,5846020.596,1879.443049,多米尼加共和国,北美洲
ECU,2014,30904.97022,18686557.98,1625.058612,厄瓜多尔,南美洲
ESP,2014,74226.43456,29607521.87,9078.636278,西班牙,欧洲
EST,2014,23576.65102,7055646.85,51.04396657,爱沙尼亚,欧洲
ETH,2014,32725.07263,14661692.22,53.65155452,埃塞俄比亚,非洲
FIN,2014,186628.868,40341650.39,1225.81591,芬兰,欧洲
FRA,2014,44359.06366,21973860.49,695.6611083,法国,欧洲
GAB,2014,48752.34078,30341312.13,302.8438821,加蓬,非洲
GBR,2014,30371.65767,13256042.54,513.9531621,英国,欧洲
GHA,2014,120298.1171,65551203.13,48.45702777,加纳,非洲
GIN,2014,132716.1983,54687312.37,164.766334,几内亚,非洲
GNB,2014,12858.55151,4938269.727,1.658373837,几内亚比绍,非洲
GRC,2014,3803.211729,951005.8575,1199.423826,希腊,欧洲
GTM,2014,61831.29024,29635336.19,2590.403819,危地马拉,北美洲
GUY,2014,12154.00343,7857394.592,831.6221307,圭亚那,南美洲
HND,2014,57481.62251,28333966.34,3691.475025,洪都拉斯,北美洲
HRV,2014,4559.431771,2193484.652,70.95402374,克罗地亚,欧洲
HUN,2014,15139.94788,5949964.843,52.7307423,匈牙利,欧洲
IDN,2014,1894360.727,1390869653.0,230624.9876,印度尼西亚,亚洲
IND,2014,139137.7522,68846461.83,1307.260696,印度,亚洲
IRL,2014,5717.749944,2755346.362,35.50792787,爱尔兰,欧洲
ITA,2014,19832.76406,6682525.207,1265.428054,意大利,欧洲
JPN,2014,28175.66667,12705461.15,284.5047373,日本,亚洲
KEN,2014,15356.83932,7521509.208,108.2063942,肯尼亚,非洲
KHM,2014,161796.8748,102594286.0,392.729085,柬埔寨,亚洲
KOR,2014,13425.75592,4393296.512,204.5259453,韩国,亚洲
LAO,2014,243833.4256,119773573.5,256.6573915,老挝,亚洲
LBR,2014,164048.5814,89292573.66,582.1460008,利比里亚,非洲
LKA,2014,12350.44428,4420370.391,120.4619723,斯里兰卡,亚洲
LTU,2014,15972.31869,5446146.285,62.68241001,立陶宛,欧洲
LVA,2014,32203.11955,10590462.14,72.93796558,拉脱维亚,欧洲
MDG,2014,416682.183,199638359.5,48899.43255,马达加斯加,非洲
MEX,2014,170749.7738,72051507.38,9070.603342,墨西哥,北美洲
MLI,2014,270.3377479,95808.12693,0.0,马里,非洲
MMR,2014,331444.5884,176549571.1,1687.756977,缅甸,亚洲
MNG,2014,522.6742498,121738.874,215.9594297,蒙古,亚洲
MOZ,2014,200500.7027,71797089.11,1820.957354,莫桑比克,非洲
MWI,2014,18587.04267,8420670.983,32.87496626,马拉维,非洲
MYS,2014,645779.1168,376163507.9,19517.52014,马来西亚,亚洲
NGA,2014,68637.35128,36719343.19,31.46091156,尼日利亚,非洲
NIC,2014,75563.10047,41400617.33,1712.414003,尼加拉瓜,北美洲
NOR,2014,39149.00059,10015990.38,574.0019974,挪威,欧洲
NPL,2014,1161.811342,630024.2551,61.70117039,尼泊尔,亚洲
NZL,2014,79409.68409,48050503.84,2336.445895,新西兰,大洋洲
PAN,2014,14035.49845,7952444.12,485.9871898,巴拿马,北美洲
PER,2014,205452.2867,129825313.2,7805.342343,秘鲁,南美洲
PHL,2014,102456.1878,59258742.33,1916.720271,菲律宾,亚洲
PNG,2014,105664.4148,80708069.18,2747.697691,巴布亚新几内亚,大洋洲
POL,2014,56279.4732,21645508.23,266.0743314,波兰,欧洲
PRK,2014,10943.07492,2904717.365,2948.284447,朝鲜,亚洲
PRT,2014,60258.85596,21440499.38,10582.24635,葡萄牙,欧洲
PRY,2014,345746.4966,90423912.86,7931.957049,巴拉圭,南美洲
ROU,2014,19481.70705,9263714.938,167.2425913,罗马尼亚,欧洲
RUS,2014,4489888.985,651512201.1,3450542.826,俄罗斯,欧洲
SDN,2014,5.617398402,1725.538802,0.0,苏丹,非洲
SEN,2014,326.7152047,124450.3854,0.1494861,塞内加尔,非洲
SLE,2014,161512.8078,71269279.57,108.0100754,塞拉利昂,非洲
SSD,2014,6750.715411,2323933.967,18.15228242,南苏丹,非洲
SUR,2014,14747.66283,11014341.2,1055.436772,苏里南,南美洲
SVK,2014,17366.37853,8619454.805,73.78033638,斯洛伐克,欧洲
SWE,2014,242522.777,60625650.43,9447.762111,瑞典,欧洲
TCD,2014,3000.665873,899339.9519,7.007408304,乍得,非洲
TGO,2014,2526.17722,1156872.006,0.0,多哥,非洲
THA,2014,137614.6337,81405161.63,258.9320013,泰国,亚洲
TUR,2014,22005.44149,6275326.522,1456.413681,土耳其,亚洲
TZA,2014,198227.5618,67199088.71,647.1030149,坦桑尼亚,非洲
UGA,2014,54913.20191,23257165.66,5.615325589,乌干达,非洲
UKR,2014,47187.25529,19138326.46,615.2850254,乌克兰,欧洲
URY,2014,25643.07887,19010942.21,605.2748546,乌拉圭,南美洲
USA,2014,1736526.807,786049813.9,244570.5471,美国,北美洲
VEN,2014,100975.1076,45826684.81,6736.789453,委内瑞拉,南美洲
VNM,2014,217341.5294,143460763.3,1457.543042,越南,亚洲
ZAF,2014,69667.22996,46837927.39,6241.095422,南非,非洲
ZMB,2014,115220.9496,41294947.85,1164.888487,赞比亚,非洲
ZWE,2014,9644.693979,4501377.733,49.63871485,津巴布韦,非洲
AGO,2015,161718.9696,56697345.39,2455.533584,安哥拉,非洲
ARG,2015,180233.1055,51307752.18,29759.54174,阿根廷,南美洲
AUS,2015,261575.0042,70458743.29,173113.9682,澳大利亚,大洋洲
AUT,2015,7937.704884,4187183.185,3.936512745,奥地利,欧洲
BEN,2015,598.3973629,268773.6521,0.0,贝宁,非洲
BFA,2015,0.0,3175.601616,0.0,布基纳法索,非洲
BGD,2015,12603.76175,6680925.515,8.190128826,孟加拉国,亚洲
BLR,2015,33899.29608,12202892.14,1186.156264,白俄罗斯,欧洲
BLZ,2015,12270.85994,5741647.41,867.7309581,伯利兹,北美洲
BOL,2015,166275.2537,73359390.36,10410.83265,玻利维亚,南美洲
BRA,2015,2222772.418,1279708953.0,299338.9209,巴西,南美洲
CAF,2015,27315.83103,11862080.62,314.0564548,中非共和国,非洲
CAN,2015,2733439.469,1167086141.0,1873979.437,加拿大,北美洲
CHL,2015,106106.6837,50880475.59,15423.62099,智利,南美洲
CHN,2015,490444.5825,236566462.5,11530.51331,中国,亚洲
CIV,2015,152432.4521,79347635.37,97.0669967,科特迪瓦,非洲
CMR,2015,78969.88323,47696988.74,116.1159073,喀麦隆,非洲
COD,2015,928115.6381,582834942.0,13021.98542,刚果民主共和国,非洲
COG,2015,47822.97021,27376769.9,2382.120689,刚果共和国,非洲
COL,2015,140855.7032,79712611.85,7812.052418,哥伦比亚,南美洲
CRI,2015,3299.604933,1893742.511,101.2062696,哥斯达黎加,北美洲
CUB,2015,6725.978202,2502056.315,1006.041297,古巴,北美洲
CZE,2015,8046.992557,4060831.349,1.242116583,捷克共和国,欧洲
DEU,2015,12929.4929,6738793.749,6.992461849,德国,欧洲
DOM,2015,15090.56348,6705580.056,3188.682151,多米尼加共和国,北美洲
ECU,2015,30077.59865,20154962.59,1766.182285,厄瓜多尔,南美洲
ESP,2015,65413.8692,25903929.14,11460.03877,西班牙,欧洲
EST,2015,25420.2959,7759898.272,25.64580984,爱沙尼亚,欧洲
ETH,2015,10276.47095,4582219.452,34.24041308,埃塞俄比亚,非洲
FIN,2015,172639.4312,38360562.63,604.6641087,芬兰,欧洲
FRA,2015,37292.53033,18478416.16,436.2480508,法国,欧洲
GAB,2015,25472.55034,16353612.18,84.44111682,加蓬,非洲
GBR,2015,23996.89602,10618385.15,132.4208259,英国,欧洲
GHA,2015,57407.38759,31864863.86,8.107287978,加纳,非洲
GIN,2015,161820.018,69813152.28,103.7229598,几内亚,非洲
GNB,2015,12661.21692,4900405.328,20.67813986,几内亚比绍,非洲
GRC,2015,3840.002978,920142.7227,1612.67507,希腊,欧洲
GTM,2015,54147.3393,26219292.63,3430.72827,危地马拉,北美洲
GUY,2015,13084.17904,8444654.166,2009.592863,圭亚那,南美洲
HND,2015,50242.48685,24240246.83,4666.211003,洪都拉斯,北美洲
HRV,2015,2669.04807,1123614.728,382.4854083,克罗地亚,欧洲
HUN,2015,10720.01287,4274490.524,36.95098645,匈牙利,欧洲
IDN,2015,1746470.535,1260846896.0,290248.4521,印度尼西亚,亚洲
IND,2015,116308.117,59303643.82,710.1872603,印度,亚洲
IRL,2015,4484.169138,2157928.799,23.25477591,爱尔兰,欧洲
ITA,2015,14124.46245,4774125.091,696.471414,意大利,欧洲
JPN,2015,31145.40276,14298730.81,100.6893145,日本,亚洲
KEN,2015,15615.50086,8360341.431,120.907032,肯尼亚,非洲
KHM,2015,132701.1436,81364387.15,215.1032906,柬埔寨,亚洲
KOR,2015,17340.92648,5903960.93,171.2655386,韩国,亚洲
LAO,2015,285028.8419,145469911.8,259.2261376,老挝,亚洲
LBR,2015,186009.8987,103573666.2,331.6927433,利比里亚,非洲
LKA,2015,7402.862736,2704179.7,46.88254626,斯里兰卡,亚洲
LTU,2015,15794.33939,5526331.168,9.041978453,立陶宛,欧洲
LVA,2015,30829.68652,10305768.67,36.56650374,拉脱维亚,欧洲
MDG,2015,301788.6583,151985123.3,15328.72655,马达加斯加,非洲
MEX,2015,197650.8808,85061075.97,25465.15568,墨西哥,北美洲
MLI,2015,204.1535159,72392.16184,0.0,马里,非洲
MMR,2015,293305.1696,156229274.4,1420.228755,缅甸,亚洲
MNG,2015,7145.278874,937810.1957,7026.532022,蒙古,亚洲
MOZ,2015,181386.8424,66120736.71,3897.6622,莫桑比克,非洲
MWI,2015,10785.17999,4766254.323,19.29373042,马拉维,非洲
MYS,2015,454345.0341,258818507.7,9727.066537,马来西亚,亚洲
NGA,2015,40927.54611,22833087.06,18.56806087,尼日利亚,非洲
NIC,2015,35523.97517,19697875.02,1201.46352,尼加拉瓜,北美洲
NOR,2015,36638.88559,9674670.521,140.7219875,挪威,欧洲
NPL,2015,579.3662048,291721.6573,10.22144328,尼泊尔,亚洲
NZL,2015,64003.26988,41429178.38,1459.653237,新西兰,大洋洲
PAN,2015,10553.67686,6010288.726,340.5593666,巴拿马,北美洲
PER,2015,166499.9409,104554057.4,7088.469441,秘鲁,南美洲
PHL,2015,65895.64634,36749618.84,796.5391675,菲律宾,亚洲
PNG,2015,180806.5671,130907862.4,36207.03904,巴布亚新几内亚,大洋洲
POL,2015,42742.66673,16650028.05,53.15093198,波兰,欧洲
PRK,2015,10852.58417,2164037.141,6752.453487,朝鲜,亚洲
PRT,2015,46097.02544,16233954.75,10782.37495,葡萄牙,欧洲
PRY,2015,279375.4363,75572012.3,2790.377205,巴拉圭,南美洲
ROU,2015,10906.34985,5428518.577,14.06140307,罗马尼亚,欧洲
RUS,2015,2332111.358,435920274.0,1430796.476,俄罗斯,欧洲
SDN,2015,8.055737398,2406.421761,0.075997591,苏丹,非洲
SEN,2015,293.4962398,96999.41866,0.601412826,塞内加尔,非洲
SLE,2015,232761.3536,106928223.5,261.6706158,塞拉利昂,非洲
SSD,2015,2459.852673,909322.6407,4.444017575,南苏丹,非洲
SUR,2015,11921.19553,8890524.606,1391.574543,苏里南,南美洲
SVK,2015,5282.688761,2709072.621,4.55680955,斯洛伐克,欧洲
SWE,2015,216031.2398,56316638.51,856.1003987,瑞典,欧洲
TCD,2015,2591.368461,768412.8846,7.161024002,乍得,非洲
TGO,2015,940.2958102,457333.5373,0.076279195,多哥,非洲
THA,2015,120807.656,72065916.59,240.0949489,泰国,亚洲
TUR,2015,27735.28448,8672772.09,963.614733,土耳其,亚洲
TZA,2015,111961.2955,38550526.51,328.5508261,坦桑尼亚,非洲
UGA,2015,54021.49584,23206908.31,2.076209053,乌干达,非洲
UKR,2015,48913.806,19505549.77,2335.961597,乌克兰,欧洲
URY,2015,17547.92121,15971216.62,121.3714974,乌拉圭,南美洲
USA,2015,2289649.128,782364171.2,925078.2704,美国,北美洲
VEN,2015,61435.84378,28790610.1,5404.091878,委内瑞拉,南美洲
VNM,2015,217883.2096,145015027.6,1277.230921,越南,亚洲
ZAF,2015,70156.99448,45661424.52,14118.01357,南非,非洲
ZMB,2015,87590.81871,32034981.98,3519.038277,赞比亚,非洲
ZWE,2015,12261.73876,6981768.877,166.6715265,津巴布韦,非洲
AGO,2016,229710.4874,80398973.98,1580.750348,安哥拉,非洲
ARG,2016,230189.4211,61301339.34,22198.43874,阿根廷,南美洲
AUS,2016,430902.9031,124187796.5,282037.2795,澳大利亚,大洋洲
AUT,2016,17210.29319,9291802.507,45.7947136,奥地利,欧洲
BEN,2016,2015.977818,939050.8546,0.68670124,贝宁,非洲
BFA,2016,0.0,1435.434699,0.0,布基纳法索,非洲
BGD,2016,21196.22802,11411466.84,21.82100017,孟加拉国,亚洲
BLR,2016,90486.83569,33272692.12,4850.862033,白俄罗斯,欧洲
BLZ,2016,20510.70581,10451600.0,4592.83244,伯利兹,北美洲
BOL,2016,470600.8214,211431912.9,111333.0607,玻利维亚,南美洲
BRA,2016,5378844.035,3237876508.0,2377443.338,巴西,南美洲
CAF,2016,51151.99412,28254110.45,10562.10967,中非共和国,非洲
CAN,2016,2084425.675,833208687.1,1052573.151,加拿大,北美洲
CHL,2016,113904.3938,58041225.17,9231.370189,智利,南美洲
CHN,2016,718689.1052,345994985.8,22214.8323,中国,亚洲
CIV,2016,221099.8113,117400102.0,396.3467942,科特迪瓦,非洲
CMR,2016,116619.23,71562813.02,825.0297002,喀麦隆,非洲
COD,2016,1381278.349,887943303.4,55990.81429,刚果民主共和国,非洲
COG,2016,114303.4895,74165913.27,34614.08044,刚果共和国,非洲
COL,2016,290956.3058,168245449.1,49333.12096,哥伦比亚,南美洲
CRI,2016,13791.39424,7730224.83,1406.008998,哥斯达黎加,北美洲
CUB,2016,74052.69806,40278033.62,3385.666003,古巴,北美洲
CZE,2016,22808.49165,12088566.17,50.75329196,捷克共和国,欧洲
DEU,2016,26877.0592,14259657.4,169.153488,德国,欧洲
DOM,2016,24907.40484,11784198.78,4560.714728,多米尼加共和国,北美洲
ECU,2016,44042.95668,28982160.43,3389.381669,厄瓜多尔,南美洲
ESP,2016,107562.3649,42902084.31,20719.3392,西班牙,欧洲
EST,2016,36334.86698,11279327.87,106.6170436,爱沙尼亚,欧洲
ETH,2016,19581.64311,8695026.825,60.22302561,埃塞俄比亚,非洲
FIN,2016,240428.3853,52839001.02,1877.004568,芬兰,欧洲
FRA,2016,60768.46951,29837697.18,1980.034439,法国,欧洲
GAB,2016,32150.61792,20880011.48,301.3075757,加蓬,非洲
GBR,2016,28808.24699,12886855.75,293.3020931,英国,欧洲
GHA,2016,119244.5618,66242206.55,3640.76764,加纳,非洲
GIN,2016,216012.2655,94086263.34,547.2329656,几内亚,非洲
GNB,2016,16120.14553,6580642.217,3.543455504,几内亚比绍,非洲
GRC,2016,6034.199903,1350617.622,3289.455944,希腊,欧洲
GTM,2016,178396.804,89427755.64,53340.68002,危地马拉,北美洲
GUY,2016,26512.13671,16734100.59,9892.960275,圭亚那,南美洲
HND,2016,188442.8673,90490280.54,41476.31998,洪都拉斯,北美洲
HRV,2016,5372.963121,2545710.81,151.3487951,克罗地亚,欧洲
HUN,2016,14020.675,5560903.17,95.0095735,匈牙利,欧洲
IDN,2016,2422071.537,1789614733.0,729188.5072,印度尼西亚,亚洲
IND,2016,175362.3446,91510598.54,1143.756259,印度,亚洲
IRL,2016,9388.156921,4555143.3,77.0146175,爱尔兰,欧洲
ITA,2016,24721.59098,8631322.749,2733.190216,意大利,欧洲
JPN,2016,54993.73162,25254447.94,854.338354,日本,亚洲
KEN,2016,19048.30696,10355486.02,96.36534446,肯尼亚,非洲
KHM,2016,182417.9536,108020794.1,1111.74489,柬埔寨,亚洲
KOR,2016,22537.65417,7752072.352,544.195769,韩国,亚洲
LAO,2016,388035.2544,203338017.4,858.7630904,老挝,亚洲
LBR,2016,168585.9701,96413888.68,1535.481739,利比里亚,非洲
LKA,2016,17490.12522,6412145.508,244.3353174,斯里兰卡,亚洲
LTU,2016,25531.68712,8924714.165,131.6877553,立陶宛,欧洲
LVA,2016,44945.46223,15139537.56,134.4078088,拉脱维亚,欧洲
MDG,2016,383655.625,199941119.4,18799.94849,马达加斯加,非洲
MEX,2016,274182.5821,122207348.8,43056.74682,墨西哥,北美洲
MLI,2016,204.828311,72446.60185,0.0,马里,非洲
MMR,2016,362552.3886,196870724.2,1919.194791,缅甸,亚洲
MNG,2016,4142.11333,662892.6371,3315.526581,蒙古,亚洲
MOZ,2016,250552.8122,91659161.47,4615.501477,莫桑比克,非洲
MWI,2016,13509.33156,5745720.665,84.90837794,马拉维,非洲
MYS,2016,565249.1818,316012968.9,20403.62049,马来西亚,亚洲
NGA,2016,72189.38697,40444599.57,198.3162438,尼日利亚,非洲
NIC,2016,142443.7488,79838319.45,11940.30445,尼加拉瓜,北美洲
NOR,2016,60081.68603,16120157.8,507.7001273,挪威,欧洲
NPL,2016,998.5134169,491219.7811,91.84293601,尼泊尔,亚洲
NZL,2016,80358.60654,51645079.91,4012.039771,新西兰,大洋洲
PAN,2016,17316.70324,10201182.09,3014.390611,巴拿马,北美洲
PER,2016,230961.6289,145019575.6,18996.16834,秘鲁,南美洲
PHL,2016,129109.7071,72224695.15,2947.79648,菲律宾,亚洲
PNG,2016,177925.927,122466088.0,48662.93019,巴布亚新几内亚,大洋洲
